anexo;archivo_pdf;pagina_pdf;pagina_impresa;nivel_gobierno;codigo_pliego;pliego;departamento;provincia;distrito;categoria_presupuestal;programa_presupuestal;producto;codigo_partida;tipo_partida;concepto;monto_soles;alcance_territorial;base_no_duplicada;nota;cuadra_el_pliego;diferencia_del_pliego
6;ANEXO-6-2;57;787;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000478 SERVICIOS DE TRANSPORTE TERRESTRE Y COMPLEMENTARIOS FISCALIZADOS;5003423;Actividad;FISCALIZACION A LAS ENTIDADES DE SERVICIOS COMPLEMENTARIOS DE TRANSPORTE TERRESTRE;2400;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;57;787;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000479 PERSONA AUTORIZADA PARA CONDUCIR VEHICULOS AUTOMOTORES;5003427;Actividad;EMISION DE LICENCIAS DE CONDUCIR DE CLASE A;114225;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;57;787;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000523 PRODUCTOR PECUARIO CON MENOR PRESENCIA DE ENFERMEDADES EN SUS ANIMALES POR EL CONTROL SANITARIO;5004169;Actividad;PREVENCION, CONTROL Y ERRADICACION DE ENFERMEDADES EN LOS ANIMALES;18000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;57;787;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000528 PRODUCTORES AGRARIOS CON COMPETENCIAS PARA EL APROVECHAMIENTO DEL RECURSO HIDRICO PARA USO AGRARIO;5000155;Actividad;ASISTENCIA TECNICA A PRODUCTORES AGRARIOS EN PRACTICAS DE RIEGO;13800;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;57;787;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000546 INSTITUCIONES DE EDUCACION SUPERIOR PEDAGOGICA CON CONDICIONES BASICAS PARA EL FUNCIONAMIENTO.;5005906;Actividad;CONTRATACION OPORTUNA Y PAGO DE PERSONAL DOCENTE;6350878;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;57;787;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000546 INSTITUCIONES DE EDUCACION SUPERIOR PEDAGOGICA CON CONDICIONES BASICAS PARA EL FUNCIONAMIENTO.;5005907;Actividad;CONTRATACION OPORTUNA Y PAGO DE PERSONAL ADMINISTRATIVO Y DE APOYO;1025516;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;57;787;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000546 INSTITUCIONES DE EDUCACION SUPERIOR PEDAGOGICA CON CONDICIONES BASICAS PARA EL FUNCIONAMIENTO.;5005908;Actividad;PROVISION DE SERVICIOS BASICOS Y MANTENIMIENTO DE EQUIPAMIENTO E INFRAESTRUCTURA;73406;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;57;787;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000566 PRODUCTORES AGROPECUARIOS CON COMPETENCIAS PARA EL APROVECHAMIENTO DEL RECURSO SUELO EN EL SECTOR AGRARIO;5004212;Actividad;ASISTENCIA TECNICA A PRODUCTORES AGRARIOS;568895;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;57;787;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000608 SERVICIOS DE CUIDADO DIURNO ACCEDEN A CONTROL DE CALIDAD NUTRICIONAL DE LOS ALIMENTOS;5004427;Actividad;CONTROL DE CALIDAD NUTRICIONAL DE LOS ALIMENTOS;8442;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;57;787;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000612 SINTOMATICOS RESPIRATORIOS CON DESPISTAJE DE TUBERCULOSIS;5004436;Actividad;DESPISTAJE DE TUBERCULOSIS EN SINTOMATICOS RESPIRATORIOS;6920246;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;57;787;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000614 PERSONAS CON DIAGNOSTICO DE TUBERCULOSIS;5004438;Actividad;DIAGNOSTICO DE CASOS DE TUBERCULOSIS;53206;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;57;787;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000616 PACIENTES CON COMORBILIDAD CON DESPISTAJE Y DIAGNOSTICO DE TUBERCULOSIS;5004440;Actividad;DESPISTAJE Y DIAGNOSTICO DE TUBERCULOSIS PARA PACIENTES CON COMORBILIDAD;2866;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;57;787;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000633 PRODUCTORES AGROPECUARIOS RECIBEN Y ACCEDEN ADECUADAMENTE SERVICIOS DE INFORMACION AGRARIA;5004496;Actividad;GENERACION Y ADMINISTRACION DEL SISTEMA DE INFORMACION DE MERCADOS;20000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;57;787;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000633 PRODUCTORES AGROPECUARIOS RECIBEN Y ACCEDEN ADECUADAMENTE SERVICIOS DE INFORMACION AGRARIA;5005112;Actividad;DIFUSION Y SENSIBILIZACION DE LA INFORMACION AGRARIA PARA LA TOMA DE DECISIONES DE LOS AGRICULTORES;78403;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;57;787;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000635 PERSONAS CUENTAN CON ORIENTACION Y ASISTENCIA TECNICA EN MATERIA DE NORMATIVIDAD LABORAL Y BUENAS PRACTICAS LABORALES;5004946;Actividad;ABSOLUCION DE CONSULTAS EN MATERIAS LABORALES;70000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;57;787;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000635 PERSONAS CUENTAN CON ORIENTACION Y ASISTENCIA TECNICA EN MATERIA DE NORMATIVIDAD LABORAL Y BUENAS PRACTICAS LABORALES;5005589;Actividad;CAPACITACION Y DIFUSION DE LA NORMATIVA LABORAL A TRAVES DE MEDIOS DE DIFUSION MASIVA;65000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;57;787;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000635 PERSONAS CUENTAN CON ORIENTACION Y ASISTENCIA TECNICA EN MATERIA DE NORMATIVIDAD LABORAL Y BUENAS PRACTICAS LABORALES;5005590;Actividad;CAPACITACION Y SENSIBILIZACION EN MATERIA DE TRABAJO FORZOSO. TRATA DE PERSONAS Y OTROS GRUPOS VULNERABLES;45000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;57;787;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000635 PERSONAS CUENTAN CON ORIENTACION Y ASISTENCIA TECNICA EN MATERIA DE NORMATIVIDAD LABORAL Y BUENAS PRACTICAS LABORALES;5006205;Actividad;FORMALIZACION DE LA FUERZA LABORAL;50000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;57;787;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000672 PERSONA QUE ACCEDE AL ESTABLECIMIENTO DE SALUD Y RECIBE TRATAMIENTO OPORTUNO PARA TUBERCULOSIS Y SUS COMPLICACIONES;5006272;Actividad;BRINDAR TRATAMIENTO OPORTUNO PARA TUBERCULOSIS;11883;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000680 ATENCION ESTOMATOLOGICA PREVENTIVA;5006275;Actividad;ATENCION ESTOMATOLOGICA PREVENTIVA BASICA;4109118;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000681 ATENCION ESTOMATOLOGICA RECUPERATIVA;5006276;Actividad;ATENCION ESTOMATOLOGICA RECUPERATIVA BASICA;291466;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000682 ATENCION ESTOMATOLOGICA ESPECIALIZADA;5000106;Actividad;ATENCION ESTOMATOLOGICA ESPECIALIZADA BASICA;40191;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000684 ATENCION MEDICA TELEFONICA DE LA EMERGENCIA Y URGENCIA EN CENTRO REGULADOR;5002792;Actividad;SERVICIO DE ATENCION DE LLAMADAS DE EMERGENCIAS MEDICAS A LA CENTRAL TELEFONICA DE SAMU;1000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000684 ATENCION MEDICA TELEFONICA DE LA EMERGENCIA Y URGENCIA EN CENTRO REGULADOR;5002793;Actividad;ATENCION MEDICA TELEFONICA DE LA EMERGENCIA;500;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000685 DESPACHO DE LA UNIDAD MOVIL Y COORDINACION DE LA REFERENCIA;5005140;Actividad;COORDINACION Y SEGUIMIENTO DE LA REFERENCIA;2100;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000686 ATENCION DE LA EMERGENCIA O URGENCIA EN ESTABLECIMIENTO DE SALUD;5002824;Actividad;ATENCION AMBULATORIA DE URGENCIAS (PRIORIDAD III 0 IV) EN MODULOS HOSPITALARIOS DIFERENCIADOS AUTORIZADOS;1100;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000686 ATENCION DE LA EMERGENCIA O URGENCIA EN ESTABLECIMIENTO DE SALUD;5005901;Actividad;ATENCION DE TRIAJE;1600;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000686 ATENCION DE LA EMERGENCIA O URGENCIA EN ESTABLECIMIENTO DE SALUD;5005902;Actividad;ATENCION DE LA EMERGENCIA Y URGENCIA BASICA;500;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000686 ATENCION DE LA EMERGENCIA O URGENCIA EN ESTABLECIMIENTO DE SALUD;5005903;Actividad;ATENCION DE LA EMERGENCIA Y URGENCIA ESPECIALIZADA;2387337;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000686 ATENCION DE LA EMERGENCIA O URGENCIA EN ESTABLECIMIENTO DE SALUD;5005904;Actividad;ATENCION DE LA EMERGENCIA DE CUIDADOS INTENSIVOS;2750;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000686 ATENCION DE LA EMERGENCIA O URGENCIA EN ESTABLECIMIENTO DE SALUD;5005905;Actividad;ATENCION DE LA EMERGENCIA QUIRURGICA;2200;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000688 PERSONAS CON DISCAPACIDAD RECIBEN ATENCION DE REHABILITACION EN ESTABLECIMIENTOS DE SALUD;5004449;Actividad;CAPACITACION EN MEDICINA DE REHABILITACION;1000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000688 PERSONAS CON DISCAPACIDAD RECIBEN ATENCION DE REHABILITACION EN ESTABLECIMIENTOS DE SALUD;5005150;Actividad;ATENCION DE REHABILITACION PARA PERSONAS CON DISCAPACIDAD FISICA;377627;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000688 PERSONAS CON DISCAPACIDAD RECIBEN ATENCION DE REHABILITACION EN ESTABLECIMIENTOS DE SALUD;5005151;Actividad;ATENCION DE REHABILITACION PARA PERSONAS CON DISCAPACIDAD SENSORIAL;5800;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000688 PERSONAS CON DISCAPACIDAD RECIBEN ATENCION DE REHABILITACION EN ESTABLECIMIENTOS DE SALUD;5005152;Actividad;ATENCION DE REHABILITACION PARA PERSONAS CON DISCAPACIDAD MENTAL;2100;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000689 PERSONA CON DISCAPACIDAD CERTIFICADA EN ESTABLECIMIENTOS DE SALUD;5005153;Actividad;CERTIFICACION DE DISCAPACIDAD;6100;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000690 PERSONAS CON DISCAPACIDAD RECIBEN SERVICIOS DE REHABILITACION BASADA EN LA COMUNIDAD;5005155;Actividad;CAPACITACION A AGENTES COMUNITARIOS EN REHABILITACION BASADA EN LA COMUNIDAD;2060;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000690 PERSONAS CON DISCAPACIDAD RECIBEN SERVICIOS DE REHABILITACION BASADA EN LA COMUNIDAD;5005924;Actividad;VISITAS A LAS FAMILIAS PARA REHABILITACION BASADA EN LA COMUNIDAD;5531;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000690 PERSONAS CON DISCAPACIDAD RECIBEN SERVICIOS DE REHABILITACION BASADA EN LA COMUNIDAD;5005925;Actividad;CAPACITACION A ACTORES SOCIALES PARA LA APLICACION DE LA ESTRATEGIA RBC;1200;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000691 SERVICIOS DE ATENCION DE TUBERCULOSIS CON MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN EL PERSONAL DE SALUD;5005157;Actividad;MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE ATENCION DE TUBERCULOSIS;34634;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000698 PERSONAS CON TRASTORNOS MENTALES Y PROBLEMAS PSICOSOCIALES DETECTADAS;5005188;Actividad;TAMIZAJE DE PERSONAS CON TRASTORNOS MENTALES Y PROBLEMAS PSICOSOCIALES;6932;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;58;788;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000698 PERSONAS CON TRASTORNOS MENTALES Y PROBLEMAS PSICOSOCIALES DETECTADAS;5006280;Actividad;TAMIZAJE DE NIÑOS Y NIÑAS DE O A 17 AÑOS CON DEFICIT EN SUS HABILIDADES SOCIALES, TRASTORNOS MENTALES Y DEL COMPORTAMIENTO Y/0 PROBLEMAS;3000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;59;789;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000699 POBLACION CON PROBLEMAS PSICOSOCIALES QUE RECIBEN ATENCION OPORTUNA Y DE CALIDAD;5005189;Actividad;TRATAMIENTO DE PERSONAS CON PROBLEMAS PSICOSOCIALES;400798;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;59;789;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000699 POBLACION CON PROBLEMAS PSICOSOCIALES QUE RECIBEN ATENCION OPORTUNA Y DE CALIDAD;5006281;Actividad;TRATAMIENTO AMBULATORIO DE NIÑOS Y NIÑAS DE O A 17 AÑOS CON TRASTORNOS MENTALES Y DEL COMPORTAMIENTO Y/0 PROBLEMAS PSICOSOCIALES;275750;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;59;789;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000700 PERSONAS CON TRASTORNOS AFECTIVOS Y DE ANSIEDAD TRATADAS OPORTUNAMENTE;5005190;Actividad;TRATAMIENTO AMBULATORIO DE PERSONAS CON TRASTORNOS AFECTIVOS (DEPRESION Y CONDUCTA SUICIDA) Y DE ANSIEDAD;4232626;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;59;789;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000700 PERSONAS CON TRASTORNOS AFECTIVOS Y DE ANSIEDAD TRATADAS OPORTUNAMENTE;5005191;Actividad;TRATAMIENTO CON INTERNAMIENTO DE PERSONAS CON TRASTORNOS AFECTIVOS Y DE ANSIEDAD;625428;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;59;789;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000702 PERSONAS CON TRASTORNOS Y SINDROMES PSICOTICOS TRATADAS OPORTUNAMENTE;5005195;Actividad;TRATAMIENTO AMBULATORIO DE PERSONAS CON SINDROME O TRASTORNO PSICOTICO;4521322;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;59;789;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000702 PERSONAS CON TRASTORNOS Y SINDROMES PSICOTICOS TRATADAS OPORTUNAMENTE;5005196;Actividad;TRATAMIENTO CON INTERNAMIENTO DE PERSONAS CON SINDROME O TRASTORNO PSICOTICO;3911416;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;59;789;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000702 PERSONAS CON TRASTORNOS Y SINDROMES PSICOTICOS TRATADAS OPORTUNAMENTE;5005197;Actividad;REHABILITACION PSICOSOCIAL DE PERSONAS CON SINDROME O TRASTORNO ESQUIZOFRENICO;60499;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;59;789;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000705 POBLACION EN RIESGO QUE ACCEDEN A PROGRAMAS DE PREVENCION EN SALUD MENTAL;5005200;Actividad;PREVENCION FAMILIAR DE CONDUCTAS DE RIESGO EN ADOLESCENTES FAMILIAS FUERTES: AMOR Y LIMITES;750;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;59;789;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000705 POBLACION EN RIESGO QUE ACCEDEN A PROGRAMAS DE PREVENCION EN SALUD MENTAL;5005201;Actividad;SESIONES DE ENTRENAMIENTO EN HABILIDADES SOCIALES PARA ADOLESCENTES, JOVENES Y ADULTOS;1000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;59;789;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000705 POBLACION EN RIESGO QUE ACCEDEN A PROGRAMAS DE PREVENCION EN SALUD MENTAL;5005202;Actividad;SESIONES DE ENTRENAMIENTO EN HABILIDADES SOCIALES PARA NIÑAS, NIÑOS;1000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;59;789;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000706 FAMILIAS CON CONOCIMIENTOS DE PRACTICAS SALUDABLES PARA PREVENIR LOS TRASTORNOS MENTALES Y PROBLEMAS PSICOSOCIALES;5006070;Actividad;PROMOCION DE CONVIVENCIA SALUDABLE EN FAMILIAS CON GESTANTES O NIÑOS MENORES DES AÑOS;1000;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;59;789;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000706 FAMILIAS CON CONOCIMIENTOS DE PRACTICAS SALUDABLES PARA PREVENIR LOS TRASTORNOS MENTALES Y PROBLEMAS PSICOSOCIALES;5006071;Actividad;CAPACITACION A ACTORES SOCIALES QUE PROMUEVEN LA CONVIVENCIA SALUDABLE;1032;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;59;789;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000734 CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES;5005560;Actividad;DESARROLLO DE SIMULACROS EN GESTION REACTIVA;63807;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;59;789;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000734 CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES;5005561;Actividad;IMPLEMENTACION DE BRIGADAS PARA LA ATENCION FRENTE A EMERGENCIAS Y DESASTRES;79416;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;59;789;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000734 CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES;5005610;Actividad;ADMINISTRACION Y ALMACENAMIENTO DE INFRAESTRUCTURA MOVIL PARA LA ASISTENCIA FRENTE A EMERGENCIAS Y DESASTRES;76281;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;59;789;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000734 CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES;5005611;Actividad;ADMINISTRACION Y ALMACENAMIENTO DE KITS PARA LA ASISTENCIA FRENTE A EMERGENCIAS Y DESASTRES;960063;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;59;789;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000734 CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES;5005612;Actividad;DESARROLLO DE LOS CENTROS Y ESPACIOS DE MONITOREO DE EMERGENCIAS Y DESASTRES;552289;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;59;789;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000735 DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS;5005564;Actividad;MANTENIMIENTO DE CAUCES, DRENAJES Y ESTRUCTURAS DE SEGURIDAD FISICA FRENTE A PELIGROS;263878;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;59;789;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000738 PERSONAS CON FORMACION Y CONOCIMIENTO EN GESTION DEL RIESGO DE DESASTRES Y ADAPTACION AL CAMBIO CLIMATICO;5005580;Actividad;FORMACION Y CAPACITACION EN MATERIA DE GESTION DE RIESGO DE DESASTRES Y ADAPTACION AL CAMBIO CLIMATICO;268373;Localizada en Moquegua;Sí;;Sí;0
6;ANEXO-6-2;59;789;Gobierno regional;455;GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA;Moquegua;;;Programas presupuestales;;3000739 POBLACION CON PRACTICAS SEGURAS PARA LA RESILIENCIA;5005581;Actividad;DESARROLLO DE CAMPAÑAS COMUNICACIONALES PARA LA GESTION DEL RIESGO DE DESASTRES;12800;Localizada en Moquegua;Sí;;Sí;0
