anexo;archivo_pdf;pagina_pdf;pagina_impresa;nivel_gobierno;codigo_pliego;pliego;departamento;provincia;distrito;categoria_presupuestal;programa_presupuestal;producto;codigo_partida;tipo_partida;concepto;fuente_financiamiento;monto_soles;alcance_territorial;base_no_duplicada;nota;cuadra_el_pliego;diferencia_del_pliego
8;ANEXO-8-1;111;1613;Gobierno local;210213;MUNICIPALIDAD DISTRITAL DE SAN JUAN DE SALINAS;Puno;;San Juan De Salinas;Programas presupuestales;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;;Asignación por programa presupuestal;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;99438;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;111;1613;Gobierno local;210214;MUNICIPALIDAD DISTRITAL DE SANTIAGO DE PUPUJA;Puno;;Santiago De Pupuja;Programas presupuestales;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;;Asignación por programa presupuestal;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;38000;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;111;1613;Gobierno local;210215;MUNICIPALIDAD DISTRITAL DE TIRAPATA;Puno;;Tirapata;Programas presupuestales;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;;Asignación por programa presupuestal;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;44000;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;111;1613;Gobierno local;210301;MUNICIPALIDAD PROVINCIAL DE CARABAYA -MACUSANI;Puno;;Carabaya;Programas presupuestales;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;;Asignación por programa presupuestal;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;681246;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;111;1613;Gobierno local;210302;MUNICIPALIDAD DISTRITAL DE AJOYANI;Puno;;Ajoyani;Programas presupuestales;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;;Asignación por programa presupuestal;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;45000;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;111;1613;Gobierno local;210303;MUNICIPALIDAD DISTRITAL DE AYAPATA;Puno;;Ayapata;Programas presupuestales;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;;Asignación por programa presupuestal;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;529500;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;111;1613;Gobierno local;210304;MUNICIPALIDAD DISTRITAL DE COASA;Puno;;Coasa;Programas presupuestales;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;;Asignación por programa presupuestal;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;349000;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;111;1613;Gobierno local;210305;MUNICIPALIDAD DISTRITAL DE CORANI;Puno;;Corani;Programas presupuestales;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;;Asignación por programa presupuestal;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;241574;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;111;1613;Gobierno local;210306;MUNICIPALIDAD DISTRITAL DE CRUCERO;Puno;;Crucero;Programas presupuestales;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;;Asignación por programa presupuestal;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;149166;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;111;1613;Gobierno local;210307;MUNICIPALIDAD DISTRITAL DE ITUATA;Puno;;Ituata;Programas presupuestales;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;;Asignación por programa presupuestal;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;266677;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;111;1613;Gobierno local;210308;MUNICIPALIDAD DISTRITAL DE OLLACHEA;Puno;;Ollachea;Programas presupuestales;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;;Asignación por programa presupuestal;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;155520;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;111;1613;Gobierno local;210309;MUNICIPALIDAD DISTRITAL DE SAN GABAN;Puno;;San Gaban;Programas presupuestales;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;;Asignación por programa presupuestal;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;308232;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;111;1613;Gobierno local;210310;MUNICIPALIDAD DISTRITAL DE USICAYOS;Puno;;Usicayos;Programas presupuestales;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;;Asignación por programa presupuestal;REDUCCION DE DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA;;416250;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210102;MUNICIPALIDAD DISTRITAL DE ACORA;Puno;;Acora;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;335613;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210103;MUNICIPALIDAD DISTRITAL DE AMANTANI;Puno;;Amantani;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;59000;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210104;MUNICIPALIDAD DISTRITAL DE ATUNCOLLA;Puno;;Atuncolla;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;120131;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210105;MUNICIPALIDAD DISTRITAL DE CAPACHICA;Puno;;Capachica;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;180468;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210106;MUNICIPALIDAD DISTRITAL DE CHUCUITO;Puno;;Chucuito;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;48678;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210107;MUNICIPALIDAD DISTRITAL DE COATA;Puno;;Coata;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;65100;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210108;MUNICIPALIDAD DISTRITAL DE HUATA;Puno;;Huata;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;83506;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210109;MUNICIPALIDAD DISTRITAL DE MAÑAZO;Puno;;Manazo;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;111233;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210110;MUNICIPALIDAD DISTRITAL DE PAUCARCOLLA;Puno;;Paucarcolla;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;57986;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210111;MUNICIPALIDAD DISTRITAL DE PICHACANI;Puno;;Pichacani;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;144480;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210112;MUNICIPALIDAD DISTRITAL DE PLATERIA;Puno;;Plateria;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;220100;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210113;MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;Puno;;San Antonio;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;535933;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210114;MUNICIPALIDAD DISTRITAL DE TIQUILLACA;Puno;;Tiquillaca;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;14100;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210115;MUNICIPALIDAD DISTRITAL DE VILQUE;Puno;;Vilque;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;30100;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210201;MUNICIPALIDAD PROVINCIAL DE AZANGARO;Puno;;Azangaro;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;3204921;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210202;MUNICIPALIDAD DISTRITAL DE ACHAYA;Puno;;Achaya;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;64703;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210203;MUNICIPALIDAD DISTRITAL DE ARAPA;Puno;;Arapa;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;134901;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210204;MUNICIPALIDAD DISTRITAL DE ASILLO;Puno;;Asillo;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;266400;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210205;MUNICIPALIDAD DISTRITAL DE CAMINACA;Puno;;Caminaca;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;36149;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210206;MUNICIPALIDAD DISTRITAL DE CHUPA;Puno;;Chupa;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;100613;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210207;MUNICIPALIDAD DISTRITAL DE JOSE DOMINGO CHOQUEHUANCA;Puno;;Jose Domingo Choquehuanca;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;43200;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210208;MUNICIPALIDAD DISTRITAL DE MUÑANI;Puno;;Munani;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;213000;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210209;MUNICIPALIDAD DISTRITAL DE POTONI;Puno;;Potoni;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;115500;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210210;MUNICIPALIDAD DISTRITAL DE SAMAN;Puno;;Saman;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;200651;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210211;MUNICIPALIDAD DISTRITAL DE SAN ANTON;Puno;;San Anton;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;130300;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210212;MUNICIPALIDAD DISTRITAL DE SAN JOSE;Puno;;San Jose;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;79000;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210213;MUNICIPALIDAD DISTRITAL DE SAN JUAN DE SALINAS;Puno;;San Juan De Salinas;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;56300;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210214;MUNICIPALIDAD DISTRITAL DE SANTIAGO DE PUPUJA;Puno;;Santiago De Pupuja;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;36000;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210215;MUNICIPALIDAD DISTRITAL DE TIRAPATA;Puno;;Tirapata;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;50469;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210301;MUNICIPALIDAD PROVINCIAL DE CARABAYA -MACUSANI;Puno;;Carabaya;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;1304925;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210302;MUNICIPALIDAD DISTRITAL DE AJOYANI;Puno;;Ajoyani;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;65227;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210303;MUNICIPALIDAD DISTRITAL DE AYAPATA;Puno;;Ayapata;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;397281;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210304;MUNICIPALIDAD DISTRITAL DE COASA;Puno;;Coasa;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;316000;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;171;1673;Gobierno local;210305;MUNICIPALIDAD DISTRITAL DE CORANI;Puno;;Corani;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;108522;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;172;1674;Gobierno local;210306;MUNICIPALIDAD DISTRITAL DE CRUCERO;Puno;;Crucero;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;592231;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;172;1674;Gobierno local;210307;MUNICIPALIDAD DISTRITAL DE ITUATA;Puno;;Ituata;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;235716;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;172;1674;Gobierno local;210308;MUNICIPALIDAD DISTRITAL DE OLLACHEA;Puno;;Ollachea;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;312129;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;172;1674;Gobierno local;210309;MUNICIPALIDAD DISTRITAL DE SAN GABAN;Puno;;San Gaban;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;325800;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;172;1674;Gobierno local;210310;MUNICIPALIDAD DISTRITAL DE USICAYOS;Puno;;Usicayos;Programas presupuestales;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;;Asignación por programa presupuestal;GESTION INTEGRAL DE RESIDUOS SOLIDOS;;284400;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;186;1688;Gobierno local;210105;MUNICIPALIDAD DISTRITAL DE CAPACHICA;Puno;;Capachica;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;4950;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210106;MUNICIPALIDAD DISTRITAL DE CHUCUITO;Puno;;Chucuito;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;17500;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210107;MUNICIPALIDAD DISTRITAL DE COATA;Puno;;Coata;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;22000;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210109;MUNICIPALIDAD DISTRITAL DE MAÑAZO;Puno;;Manazo;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;77270;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210110;MUNICIPALIDAD DISTRITAL DE PAUCARCOLLA;Puno;;Paucarcolla;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;5000;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210111;MUNICIPALIDAD DISTRITAL DE PICHACANI;Puno;;Pichacani;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;7000;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210112;MUNICIPALIDAD DISTRITAL DE PLATERIA;Puno;;Plateria;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;67756;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210113;MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;Puno;;San Antonio;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;13787;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210114;MUNICIPALIDAD DISTRITAL DE TIQUILLACA;Puno;;Tiquillaca;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;11700;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210115;MUNICIPALIDAD DISTRITAL DE VILQUE;Puno;;Vilque;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;14000;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210203;MUNICIPALIDAD DISTRITAL DE ARAPA;Puno;;Arapa;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;5000;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210204;MUNICIPALIDAD DISTRITAL DE ASILLO;Puno;;Asillo;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;5000;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210206;MUNICIPALIDAD DISTRITAL DE CHUPA;Puno;;Chupa;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;709568;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210207;MUNICIPALIDAD DISTRITAL DE JOSE DOMINGO CHOQUEHUANCA;Puno;;Jose Domingo Choquehuanca;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;79800;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210208;MUNICIPALIDAD DISTRITAL DE MUÑANI;Puno;;Munani;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;45000;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210209;MUNICIPALIDAD DISTRITAL DE POTONI;Puno;;Potoni;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;106000;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210215;MUNICIPALIDAD DISTRITAL DE TIRAPATA;Puno;;Tirapata;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;71800;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210301;MUNICIPALIDAD PROVINCIAL DE CARABAYA -MACUSANI;Puno;;Carabaya;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;109052;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210302;MUNICIPALIDAD DISTRITAL DE AJOYANI;Puno;;Ajoyani;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;7862683;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210304;MUNICIPALIDAD DISTRITAL DE COASA;Puno;;Coasa;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;115500;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210306;MUNICIPALIDAD DISTRITAL DE CRUCERO;Puno;;Crucero;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;10000;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210307;MUNICIPALIDAD DISTRITAL DE ITUATA;Puno;;Ituata;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;1169930;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
8;ANEXO-8-1;187;1689;Gobierno local;210310;MUNICIPALIDAD DISTRITAL DE USICAYOS;Puno;;Usicayos;Programas presupuestales;MEJORA DE LA SANIDAD ANIMAL;;;Asignación por programa presupuestal;MEJORA DE LA SANIDAD ANIMAL;;113200;Localizada en Puno;No, replica los anexos 6 y 7;;No aplica;
